ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
SPFI,"South Plains Financial, Inc. - Common Stock",nasdaqtrader:Q:SPFI,common_equity,eligible,Q,,,44.48,,6312561.224920635,4.757418747056041,9.475756829928606,2.939134459615822,23.521244098861427,3.2201914708442247,26.935036220272174,276,full,usable,2026-08-10,percent,deferred,
SPG,"Simon Property Group, Inc. Common Stock",nasdaqtrader:N:SPG,common_equity,eligible,N,,,220.55,,422932566.70793647,0.8136398957809599,9.118345537304574,10.495991983967933,32.58190562067931,6.822982678495981,20.710659894499965,276,full,usable,2026-08-10,percent,deferred,
SPGI,S&P Global Inc. Common Stock,nasdaqtrader:N:SPGI,common_equity,eligible,N,,,410.94,,956458915.9284127,-4.543554006968642,-2.185089974293064,-6.451466035330533,-26.50367535278021,27.157670832225467,31.94600681999356,276,full,usable,2026-08-10,percent,deferred,
SPH,"Suburban Propane Partners, L.P. Common Stock",nasdaqtrader:N:SPH,common_equity,eligible,N,,,17.51,,3919124.1676190477,-1.7947279865395238,-10.935910478128175,-11.341772151898722,0.22896393817974925,15.328820116054153,25.792861518043704,276,full,usable,2026-08-10,percent,deferred,
SPHL,Springview Holdings Ltd - Ordinary shares,nasdaqtrader:Q:SPHL,common_equity,eligible,Q,,,2.73,,4599617.827920634,-14.150943396226424,-4.210526315789476,-44.28571428571429,-37.241379310344826,84.31935669155658,77.70553977742412,276,full,usable,2026-08-10,percent,deferred,
SPHR,Sphere Entertainment Co. Class A Common Stock,nasdaqtrader:N:SPHR,common_equity,eligible,N,,,162.49,,107589470.13666666,9.642375168690975,21.870546763669086,74.32678897114047,292.2984065668759,6.091429231925094,57.71831005343634,276,full,usable,2026-08-10,percent,deferred,
SPIR,"Spire Global, Inc. Class A Common Stock",nasdaqtrader:N:SPIR,common_equity,eligible,N,,,14.03,,22881264.679523807,-4.5578231292517035,-24.121146565711193,33.36501901140685,46.45093945720249,44.937205651491375,90.13990033834072,276,full,usable,2026-08-10,percent,deferred,
SPMC,"Sound Point Meridian Capital, Inc. Common Stock",nasdaqtrader:N:SPMC,common_equity,eligible,N,,,10.71,,281424.8945619048,3.9805825242718473,-4.289544235924925,-19.534184823441013,-40.66481994459834,41.95121951219512,27.07771138657661,276,full,usable,2026-08-10,percent,deferred,
SPNT,SiriusPoint Ltd. Common Shares,nasdaqtrader:N:SPNT,common_equity,eligible,N,,,22.68,,18858800.895873018,-7.9918864097363045,-3.2835820895522394,9.090909090909104,25.79034941763727,13.797035347776509,34.92839618800953,276,full,usable,2026-08-10,percent,deferred,
SPOK,"Spok Holdings, Inc. - Common Stock",nasdaqtrader:Q:SPOK,common_equity,eligible,Q,,,11.33,,1845996.3206349206,8.733205374280239,4.040404040404044,-14.361300075585792,-37.36871199557766,39.60554371002133,20.932405557251478,276,full,usable,2026-08-10,percent,deferred,
SPOT,Spotify Technology S.A. Ordinary Shares,nasdaqtrader:N:SPOT,common_equity,eligible,N,,,511.82,,984761538.4896826,6.680284302895134,22.49479453366201,21.10929698776649,-25.47106619681393,30.69746658903497,35.822416292601375,276,full,usable,2026-08-10,percent,deferred,
